name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"41.094064, 29.090658",2017-07-11T05:00:00,21.1,21.1,18.5,84.83,0,0,,,,,8.7,56,1015.7,0,10,3.1,0,0,,Clear,clear-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-07-11T06:00:00,19.8,19.8,18.8,93.53,0,0,,,,5.6,4.4,4,1016.4,27,19.3,98.5,0.4,1,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-11T07:00:00,21.7,21.7,19.1,84.85,0,0,,,,,9.2,30,1016.1,7.8,10,278.3,1,3,,Clear,clear-day,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-07-11T08:00:00,23.6,23.6,19,75.55,0,0,,,,,12.2,42,1016.5,17.1,10,471.9,1.7,5,,Clear,clear-day,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-07-11T09:00:00,26.3,26.3,19.6,66.39,0,0,,,,18.2,14.2,33,1017.1,38.9,19.1,653.8,2.4,7,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-11T10:00:00,26.5,26.5,19.7,66.46,0,0,,,,,14,25,1017.1,30.5,19.1,806.8,2.9,8,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-11T11:00:00,26.8,28.2,19.9,66.17,0,0,,,,,14,25,1017.2,28.8,19.3,917.8,3.3,9,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-11T12:00:00,26.4,26.4,19.6,65.98,0,0,,,,21.9,17,27,1017.1,28.8,19.3,980.5,3.5,10,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-11T13:00:00,26.4,26.4,19.9,67.39,0,0,,,,,15.6,26,1017.1,30.6,19.1,986,3.5,10,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-11T14:00:00,26.5,26.5,20.1,67.75,0,0,,,,,16.9,18,1016.8,29.4,19.1,935.5,3.4,9,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-11T15:00:00,26.4,26.4,20.2,68.99,0,0,,,,22,17.3,21,1016.5,30.2,19.1,832,3,8,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-11T16:00:00,26.2,26.2,20.5,70.55,0,0,,,,,14.2,21,1016.4,30.2,19.1,685.8,2.5,7,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-11T17:00:00,25.8,25.8,20.7,73.67,0,0,,,,,16,24,1015.9,36.6,19.3,508.3,1.8,5,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-11T18:00:00,24.7,24.7,20.4,76.98,0,0,,,,20.5,14.3,24,1015.5,36.8,19.3,314.9,1.1,3,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-11T19:00:00,24.3,24.3,19.6,75.23,0,0,,,,,12.9,42,1015.4,37,19.3,128.3,0.5,1,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-11T20:00:00,23.7,23.7,19.5,77.12,0,0,,,,,12.9,41,1015.3,36.7,19.3,8.9,0,0,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-11T21:00:00,22.9,22.9,19.5,81.2,0,0,,,,20.7,11.2,43,1015.4,27.6,19.6,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-11T22:00:00,23.3,23.3,18.4,73.89,0,0,,,,,13.7,53,1015.3,0,10,0,,0,,Clear,clear-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-07-11T23:00:00,22.8,22.8,18.4,76.04,0,0,,,,,11.2,42,1015,0,10,0,,0,,Clear,clear-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-07-12T00:00:00,21.7,21.7,18.9,83.89,0,0,,,,14.9,8.1,45,1015.1,27.6,10.7,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-12T01:00:00,22.1,22.1,18.3,78.9,0,0,,,,,12.8,49,1014.5,0,10,0,,0,,Clear,clear-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-07-12T02:00:00,22.3,22.3,18.1,76.99,0,0,,,,,10.3,60,1014.3,0,10,0,,0,,Clear,clear-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-07-12T03:00:00,20.2,20.2,18.6,90.27,0,0,,,,15.1,4.2,49,1014.3,0.3,10.7,0,,0,,Clear,clear-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-12T04:00:00,21.5,21.5,18.2,81.21,0,0,,,,,8,57,1013.9,0,10,0,,0,,Clear,clear-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-07-12T05:00:00,20.9,20.9,18.5,86.2,0,0,,,,,7.9,50,1013.6,0,10,2.8,0,0,,Clear,clear-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-07-12T06:00:00,19.7,19.7,18.4,92.63,0,0,,,,4.1,2.5,64,1014,4.2,19.3,95.3,0.3,1,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-12T07:00:00,21.1,21.1,18.1,82.75,0,0,,,,,7.1,42,1014,0,10,270.1,1,3,,Clear,clear-day,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-07-12T08:00:00,23.3,23.3,18.1,72.73,0,0,,,,,11.3,104,1013.9,9.3,10,463.8,1.7,5,,Clear,clear-day,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-07-12T09:00:00,28.6,30.6,20.4,61.26,0,0,,,,10,5.7,58,1014,2.8,19.5,644.3,2.3,6,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-12T10:00:00,29.2,31.3,20.4,59.04,0,0,,,,,5.7,59,1013.6,26.9,19.3,796,2.9,8,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-12T11:00:00,27.2,28.8,20.1,65.01,0,0,,,,,12.4,42,1013,8.4,19.6,906.8,3.3,9,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-12T12:00:00,27,28.6,20.3,66.56,0,0,,,,18.1,13.5,34,1012.5,0,19.6,965,3.5,10,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-12T13:00:00,26.4,26.4,20.3,69.11,0,0,,,,,16.4,18,1012.7,0,19.6,970,3.5,10,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-12T14:00:00,26.6,26.6,20.6,69.68,0,0,,,,,13.9,8,1012.3,0,19.6,919,3.3,9,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-12T15:00:00,27.2,29.1,21,68.61,0,0,,,,24.8,12.3,9,1011.8,0,19.6,815.3,2.9,8,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-12T16:00:00,26.6,26.6,20.7,70.26,0,0,,,,,15.5,18,1011.4,0,19.6,669.5,2.4,7,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-12T17:00:00,25.8,25.8,20.6,73.09,0,0,,,,,14,15,1010.8,0,19.6,493,1.8,5,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-12T18:00:00,24.5,24.5,20.2,77.1,0,0,,,,23.8,15.2,29,1010.8,0,19.6,302,1.1,3,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-12T19:00:00,24.3,24.3,20.4,78.78,0,0,,,,,13.9,34,1010.5,0,19.6,120,0.4,1,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-12T20:00:00,23.7,23.7,20.2,80.74,0,0,,,,,9.5,33,1010.4,0,19.6,7.8,0,0,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-12T21:00:00,22.9,22.9,20.4,85.57,0,0,,,,23.6,12.5,33,1010.3,0,19.6,0,,0,,Clear,clear-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-12T22:00:00,21.9,21.9,19.7,87.6,0,0,,,,,6.1,23,1010.6,0,19.6,0,,0,,Clear,clear-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-07-12T23:00:00,21.3,21.3,19.7,90.33,0,0,,,,,4,31,1010.2,0,19.6,0,,0,,Clear,clear-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-07-13T00:00:00,20.8,20.8,19.7,93.14,0,0,,,,13.1,4.1,29,1010.2,0,19.6,0,,0,,Clear,clear-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-13T01:00:00,20.6,20.6,19.6,94.03,0,0,,,,,3.9,24,1009.7,0,19.6,0,,0,,Clear,clear-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-07-13T02:00:00,20.3,20.3,19.2,93.1,0,0,,,,,2.3,238,1009.6,0,19.2,0,,0,,Clear,clear-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-07-13T03:00:00,19.7,19.7,18.9,94.97,0,0,,,,13.1,4,46,1009.2,1.2,19.2,0,,0,,Clear,clear-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-13T04:00:00,19.7,19.7,19,95.47,0,0,,,,,2.3,65,1008.8,1.3,19.1,0,,0,,Clear,clear-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-07-13T05:00:00,19.4,19.4,18.9,97.03,0,0,,,,,2.3,37,1009,1.3,19.1,2.4,0,0,,Clear,clear-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-07-13T06:00:00,19.5,19.5,19,96.79,0,0,,,,4,2.6,317,1008.9,4.2,19.1,87.6,0.3,1,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-13T07:00:00,20.6,20.6,20,96.41,0,0,,,,,2.1,20,1008.9,28.3,19,263.5,0.9,3,,Partially cloudy,partly-cloudy-day,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-07-13T08:00:00,24.2,24.2,21.1,82.77,0,0,,,,,3.6,7,1009,10.3,19.1,457.8,1.6,5,,Clear,clear-day,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-07-13T09:00:00,27.8,30.2,21.5,68.52,0,0,,,,7.7,5.2,21,1009,3.1,19.3,637.8,2.3,6,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-13T10:00:00,28.3,30.9,21.7,67.22,0,0,,,,,7.2,25,1008.7,0.6,19.6,787.3,2.8,8,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-13T11:00:00,28,30.3,21.5,67.77,0,0,,,,,7.5,34,1008.6,0,19.6,894.3,3.2,9,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-13T12:00:00,28,30.5,21.8,69.04,0,0,,,,9.9,7.7,25,1008.5,0,19.6,953,3.4,10,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-13T13:00:00,28.9,31.9,21.9,65.83,0,0,,,,,7.8,8,1008.3,0,19.6,956.3,3.4,10,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-13T14:00:00,28.2,30.3,20.8,64.26,0,0,,,,,12.1,7,1008.3,0,19.6,904.3,3.3,9,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-13T15:00:00,27.5,29.4,20.7,66.54,0,0,,,,19.9,15,16,1008,0,19.6,799.3,2.9,8,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-13T16:00:00,28,30,20.9,65.22,0,0,,,,,10.9,23,1007.8,43.8,19.6,653,2.4,7,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-13T17:00:00,27.7,29.3,20.1,63.23,0,0,,,,,9.1,33,1007.6,53.4,19.6,475.4,1.7,5,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-13T18:00:00,26.5,26.5,19.8,66.66,0,0,,,,16.3,7.6,27,1007.2,45.4,19.6,284.4,1,3,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-13T19:00:00,26.4,26.4,19.6,66.14,0,0,,,,,2.7,299,1006.9,37.4,19.6,107.5,0.4,1,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-13T20:00:00,25.5,25.5,20.7,74.78,0,0,,,,,5.8,35,1006.9,1,19.6,6.5,0,0,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-13T21:00:00,24.4,24.4,20.1,77.2,0,0,,,,16.3,2.6,353,1007.1,1,19.6,0,,0,,Clear,clear-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-13T22:00:00,24.6,24.6,16,58.89,0,0,,,,,2.5,344,1007.4,0,19.6,0,,0,,Clear,clear-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-07-13T23:00:00,23.9,23.9,16.1,61.59,0,0,,,,,2.3,310,1007.7,0,19.6,0,,0,,Clear,clear-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-07-14T00:00:00,23,23,17.2,70.05,0,0,,,,5.6,2.4,131,1007.9,0.6,19.6,0,,0,,Clear,clear-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-14T01:00:00,22.5,22.5,17.6,74.06,0,0,,,,,0.7,67,1008.2,0,19.6,0,,0,,Clear,clear-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-07-14T02:00:00,21.7,21.7,16.4,71.96,0,0,,,,,2.3,36,1008.1,0,19.6,0,,0,,Clear,clear-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-07-14T03:00:00,22,22,17.7,76.34,0,0,,,,5.9,2.3,18,1008.1,53.4,19.6,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-14T04:00:00,22.5,22.5,18.9,80.11,0,0,,,,,2.3,357,1008.1,45.1,19.6,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-07-14T05:00:00,22.8,22.8,19,79.34,0,0,,,,,2.2,4,1008.2,38.2,19.6,1.2,0,0,,Partially cloudy,partly-cloudy-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-07-14T06:00:00,22.7,22.7,20.3,85.94,0,0,,,,5.6,2.6,349,1008.3,42,19.3,47.5,0.2,0,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-14T07:00:00,23,23,20.4,84.96,0,0,,,,,2.6,245,1008.4,86.8,19.3,150.9,0.5,2,,Partially cloudy,partly-cloudy-day,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-07-14T08:00:00,26.5,26.5,22.1,76.8,0,0,,,,,2.7,35,1008.8,86,19.3,326.3,1.2,3,,Partially cloudy,partly-cloudy-day,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-07-14T09:00:00,28.7,32.3,22.9,70.65,0,0,,,,14.5,12.4,31,1009.4,37.1,19.1,544,2,5,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-14T10:00:00,27.4,29.3,21,68.38,0,0,,,,,7.7,16,1009.6,79.1,19.1,756,2.7,8,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-14T11:00:00,27.9,30.6,22.3,71.67,0,0,,,,,5.3,25,1010,88.6,9.8,863,3.1,9,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-14T12:00:00,23.1,23.1,21.2,89.03,0,0,,,,24.3,15.6,19,1011.1,89.7,10.7,892,3.2,9,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-14T13:00:00,23.9,23.9,21.3,85.38,0,0,,,,,18.9,22,1011.4,89.7,9.9,902,3.2,9,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-14T14:00:00,22.3,22.3,21.1,92.63,0,0,,,,,13.8,33,1011.6,88.5,7.3,857.8,3.1,9,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-14T15:00:00,21.9,21.9,20.8,93.78,4.09,100,rain,,,27.9,14.1,18,1011.5,88.7,5.6,777.5,2.8,8,,"Rain, Partially cloudy",rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-14T16:00:00,22.3,22.3,21.3,93.92,0,0,,,,,15.3,12,1011.4,88.2,13.2,641.3,2.3,6,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-14T17:00:00,22.7,22.7,21.1,90.71,0,0,,,,,20,29,1011.2,86.4,19.1,472.3,1.7,5,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-14T18:00:00,22.8,22.8,20.6,87.63,0,0,,,,27.7,17.9,30,1011,87.2,19.1,286.5,1,3,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-14T19:00:00,22.8,22.8,20,84.29,0,0,,,,,19.8,35,1011.2,85.3,19.1,110.6,0.4,1,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-14T20:00:00,22.4,22.4,19.4,82.93,0,0,,,,,19.7,32,1011,76.3,19.1,6.3,0,0,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-14T21:00:00,21.9,21.9,18.9,83.09,0,0,,,,27.8,14.7,31,1011.1,57,19.3,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-14T22:00:00,21.7,21.7,18.8,83.94,0,0,,,,,15.3,31,1011.4,48.5,19.3,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-07-14T23:00:00,21.5,21.5,18.7,83.96,0,0,,,,,16.6,31,1011.1,39.5,19.3,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-07-15T00:00:00,21.3,21.3,18.7,84.84,0,0,,,,22.5,14.7,36,1010.6,39,19.3,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-15T01:00:00,21.3,21.3,18.6,84.91,0,0,,,,,15.2,32,1010.6,39.5,19.3,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-07-15T02:00:00,21.2,21.2,18.6,85.45,0,0,,,,,13.2,43,1010.5,39.5,19.3,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-07-15T03:00:00,21.2,21.2,18.5,84.85,0,0,,,,22.6,12.8,33,1010.6,35.3,19.3,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-15T04:00:00,21.1,21.1,18.3,84.39,0,0,,,,,14.9,32,1010.1,37.3,19.3,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-07-15T05:00:00,20.7,20.7,18.2,85.27,0,0,,,,,13,33,1009.9,37.3,19.3,2.1,0,0,,Partially cloudy,partly-cloudy-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-07-15T06:00:00,20.8,20.8,18.5,86.91,0,0,,,,18.8,11,37,1010,39.9,19.3,84.3,0.3,1,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-15T07:00:00,22.7,22.7,18.8,78.32,0,0,,,,,13.1,32,1010.1,41.8,19,216.3,0.8,2,,Partially cloudy,partly-cloudy-day,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-07-15T08:00:00,23.8,23.8,18.8,73.63,0,0,,,,,14.5,41,1010.2,59.8,19,317.4,1.1,3,,Partially cloudy,partly-cloudy-day,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-07-15T09:00:00,24.8,24.8,19.2,70.83,0,0,,,,20.6,14.5,34,1010.8,58.7,19.1,429.1,1.5,4,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-15T10:00:00,26.1,26.1,18.7,63.77,0,0,,,,,15.8,32,1010.7,58.1,19.1,514.8,1.9,5,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-15T11:00:00,26,26,18.7,64.33,0,0,,,,,19.3,34,1010.7,58.4,19.1,539.3,1.9,5,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-15T12:00:00,25.9,25.9,18.3,63.22,0,0,,,,25.4,17.6,23,1011.1,60.1,19.1,540,1.9,5,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-15T13:00:00,25,25,18.5,67.07,0,0,,,,,17.5,22,1011.1,60.1,19.1,649,2.3,6,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-15T14:00:00,24.6,24.6,18.3,68.08,0,0,,,,,19.6,19,1011.1,59.4,19.1,771.8,2.8,8,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-15T15:00:00,25.3,25.3,18.5,66.09,0,0,,,,27.2,17.6,24,1011.1,49.8,19.1,765.5,2.8,8,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-15T16:00:00,25.3,25.3,17.8,63.23,0,0,,,,,19.4,24,1011.1,39,19.1,650.3,2.3,7,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-15T17:00:00,24.6,24.6,17.5,64.71,0,0,,,,,17.5,24,1011.2,38.4,19.1,476.4,1.7,5,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-15T18:00:00,23.7,23.7,17.1,66.27,0,0,,,,25.5,16.2,33,1011.1,38.3,19.1,288,1,3,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-15T19:00:00,23.5,23.5,17.9,70.88,0,0,,,,,17.7,32,1011.2,28.8,19.1,110.7,0.4,1,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-07-15T20:00:00,22.9,22.9,17.1,69.86,0,0,,,,,16.1,42,1011.2,10.2,19.6,6.3,0,0,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
